subject,session,volume,modality,data,stimDur,jitter,interpolation
sub-05,ses-03,44,bold,-0.9845634903880796,24.0,705,linear
sub-05,ses-03,45,bold,-0.7811243967079107,24.0,705,linear
sub-05,ses-03,46,bold,-0.5989754407384695,24.0,705,linear
sub-05,ses-03,47,bold,-0.4906848637407646,24.0,705,linear
sub-05,ses-03,48,bold,-0.561126307030535,24.0,705,linear
sub-05,ses-03,49,bold,-0.7238250137333924,24.0,705,linear
sub-05,ses-03,50,bold,-0.9472400390927449,24.0,705,linear
sub-05,ses-03,51,bold,-1.1738091589277522,24.0,705,linear
sub-05,ses-03,52,bold,-1.3338794535675658,24.0,705,linear
sub-05,ses-03,53,bold,-1.436913206439161,24.0,705,linear
sub-05,ses-03,54,bold,-1.4894814477001916,24.0,705,linear
sub-05,ses-03,55,bold,-1.4928983833821574,24.0,705,linear
sub-05,ses-03,56,bold,-1.4571519793246668,24.0,705,linear
sub-05,ses-03,57,bold,-1.4037952144447141,24.0,705,linear
sub-05,ses-03,58,bold,-1.3572723209287263,24.0,705,linear
sub-05,ses-03,59,bold,-1.328885470647767,24.0,705,linear
sub-05,ses-03,60,bold,-1.359375050579159,24.0,705,linear
sub-05,ses-03,0,bold,0.1577443922139654,24.0,575,linear
sub-05,ses-03,1,bold,0.4358303884847592,24.0,575,linear
sub-05,ses-03,2,bold,0.699985800821401,24.0,575,linear
sub-05,ses-03,3,bold,0.9439024402725593,24.0,575,linear
sub-05,ses-03,4,bold,1.1678431480445006,24.0,575,linear
sub-05,ses-03,5,bold,1.3794303191201118,24.0,575,linear
sub-05,ses-03,6,bold,1.576561223848949,24.0,575,linear
sub-05,ses-03,7,bold,1.7755320170219413,24.0,575,linear
sub-05,ses-03,8,bold,1.9587323378166044,24.0,575,linear
sub-05,ses-03,9,bold,2.1251108214077163,24.0,575,linear
sub-05,ses-03,10,bold,2.274667467795344,24.0,575,linear
sub-05,ses-03,11,bold,2.3866378216813144,24.0,575,linear
sub-05,ses-03,12,bold,2.4949283986790194,24.0,575,linear
sub-05,ses-03,13,bold,2.606635911358701,24.0,575,linear
sub-05,ses-03,14,bold,2.7380565145112667,24.0,575,linear
sub-05,ses-03,15,bold,2.915211487560887,24.0,575,linear
sub-05,ses-03,16,bold,3.089212366134886,24.0,575,linear
sub-05,ses-03,17,bold,3.2353520768405364,24.0,575,linear
sub-05,ses-03,18,bold,3.3234038809527577,24.0,575,linear
sub-05,ses-03,19,bold,3.31446727993836,24.0,575,linear
sub-05,ses-03,20,bold,3.2293067290955157,24.0,575,linear
sub-05,ses-03,21,bold,3.083167018389865,24.0,575,linear
sub-05,ses-03,22,bold,2.89891533276998,24.0,575,linear
sub-05,ses-03,23,bold,2.6912707797889457,24.0,575,linear
sub-05,ses-03,24,bold,2.5101731886447265,24.0,575,linear
sub-05,ses-03,25,bold,2.376912697048028,24.0,575,linear
sub-05,ses-03,26,bold,2.329601279913107,24.0,575,linear
sub-05,ses-03,27,bold,2.3911061221885133,24.0,575,linear
sub-05,ses-03,28,bold,2.520949678103235,24.0,575,linear
sub-05,ses-03,29,bold,2.687328161694369,24.0,575,linear
sub-05,ses-03,30,bold,2.84003890255764,24.0,575,linear
sub-05,ses-03,31,bold,2.947015273523812,24.0,575,linear
sub-05,ses-03,32,bold,2.929667753907683,24.0,575,linear
sub-05,ses-03,33,bold,2.7291199134968913,24.0,575,linear
sub-05,ses-03,34,bold,2.3261843442311525,24.0,575,linear
sub-05,ses-03,35,bold,1.6225584349523592,24.0,575,linear
sub-05,ses-03,36,bold,0.7953971587101538,24.0,575,linear
sub-05,ses-03,37,bold,-0.06251653866973239,24.0,575,linear
sub-05,ses-03,38,bold,-0.8544570932670359,24.0,575,linear
sub-05,ses-03,39,bold,-1.4006411199690705,24.0,575,linear
sub-05,ses-03,40,bold,-1.776241203779072,24.0,575,linear
sub-05,ses-03,41,bold,-1.992822357774482,24.0,575,linear
sub-05,ses-03,42,bold,-2.0771943849984265,24.0,575,linear
sub-05,ses-03,43,bold,-2.1040041880415417,24.0,575,linear
sub-05,ses-03,44,bold,-2.0648408483020853,24.0,575,linear
sub-05,ses-03,45,bold,-1.9799431386655297,24.0,575,linear
sub-05,ses-03,46,bold,-1.8698126732236808,24.0,575,linear
sub-05,ses-03,47,bold,-1.7428603705783252,24.0,575,linear
sub-05,ses-03,48,bold,-1.638775252881497,24.0,575,linear
sub-05,ses-03,49,bold,-1.5657053975286717,24.0,575,linear
sub-05,ses-03,50,bold,-1.5436267361990441,24.0,575,linear
sub-05,ses-03,51,bold,-1.6022403252050732,24.0,575,linear
sub-05,ses-03,52,bold,-1.6808298458903193,24.0,575,linear
sub-05,ses-03,53,bold,-1.7489057183233458,24.0,575,linear
sub-05,ses-03,54,bold,-1.7820237103177705,24.0,575,linear
sub-05,ses-03,55,bold,-1.715787726328899,24.0,575,linear
sub-05,ses-03,56,bold,-1.592252359365487,24.0,575,linear
sub-05,ses-03,57,bold,-1.420354210441943,24.0,575,linear
sub-05,ses-03,58,bold,-1.2271659238076826,24.0,575,linear
sub-05,ses-03,59,bold,-1.0174186411762043,24.0,575,linear
sub-05,ses-03,60,bold,-0.8536685696481139,24.0,575,linear
sub-05,ses-03,0,bold,-0.06093949143188837,24.0,525,linear
sub-05,ses-03,1,bold,0.13198595399606106,24.0,525,linear
sub-05,ses-03,2,bold,0.33411084164469695,24.0,525,linear
sub-05,ses-03,3,bold,0.5470122187518411,24.0,525,linear
sub-05,ses-03,4,bold,0.7817294159822907,24.0,525,linear
sub-05,ses-03,5,bold,1.0566613177774409,24.0,525,linear
sub-05,ses-03,6,bold,1.3394784557617445,24.0,525,linear
sub-05,ses-03,7,bold,1.6167759284136496,24.0,525,linear
sub-05,ses-03,8,bold,1.8730461045611158,24.0,525,linear
sub-05,ses-03,9,bold,2.0838447520178383,24.0,525,linear
sub-05,ses-03,10,bold,2.254428694909838,24.0,525,linear
sub-05,ses-03,11,bold,2.3853236156498037,24.0,525,linear
sub-05,ses-03,12,bold,2.4809978147448453,24.0,525,linear
sub-05,ses-03,13,bold,2.5524906228598487,24.0,525,linear
sub-05,ses-03,14,bold,2.596647945519104,24.0,525,linear
sub-05,ses-03,15,bold,2.6184637656424314,24.0,525,linear
sub-05,ses-03,16,bold,2.6292402551009397,24.0,525,linear
sub-05,ses-03,17,bold,2.627137525450496,24.0,525,linear
sub-05,ses-03,18,bold,2.6216178601180973,24.0,525,linear
sub-05,ses-03,19,bold,2.635548444052249,24.0,525,linear
sub-05,ses-03,20,bold,2.6639352943332195,24.0,525,linear
sub-05,ses-03,21,bold,2.73463957882929,24.0,525,linear
sub-05,ses-03,22,bold,2.809812163832559,24.0,525,linear
sub-05,ses-03,23,bold,2.8810421307412293,24.0,525,linear
sub-05,ses-03,24,bold,2.932033324764416,24.0,525,linear
sub-05,ses-03,25,bold,2.9257251358131064,24.0,525,linear
sub-05,ses-03,26,bold,2.8981268091510692,24.0,525,linear
sub-05,ses-03,27,bold,2.856597898554858,24.0,525,linear
sub-05,ses-03,28,bold,2.825582636210844,24.0,525,linear
sub-05,ses-03,29,bold,2.8224285417352,24.0,525,linear
sub-05,ses-03,30,bold,2.8134919407208248,24.0,525,linear
sub-05,ses-03,31,bold,2.7827395195831217,24.0,525,linear
sub-05,ses-03,32,bold,2.700995904422232,24.0,525,linear
sub-05,ses-03,33,bold,2.5714151897138215,24.0,525,linear
sub-05,ses-03,34,bold,2.3238187733743976,24.0,525,linear
sub-05,ses-03,35,bold,1.9361279940743659,24.0,525,linear
sub-05,ses-03,36,bold,1.3994062507993066,24.0,525,linear
sub-05,ses-03,37,bold,0.6355897052766402,24.0,525,linear
sub-05,ses-03,38,bold,-0.1684415448106935,24.0,525,linear
sub-05,ses-03,39,bold,-0.9149105707172089,24.0,525,linear
sub-05,ses-03,40,bold,-1.5107715854109083,24.0,525,linear
sub-05,ses-03,41,bold,-1.7728242680971062,24.0,525,linear
sub-05,ses-03,42,bold,-1.8414258229427438,24.0,525,linear
sub-05,ses-03,43,bold,-1.774664156541239,24.0,525,linear
sub-05,ses-03,44,bold,-1.6482375363084834,24.0,525,linear
sub-05,ses-03,45,bold,-1.592252359365487,24.0,525,linear
sub-05,ses-03,46,bold,-1.5841042819700335,24.0,525,linear
sub-05,ses-03,47,bold,-1.6414036649445407,24.0,525,linear
sub-05,ses-03,48,bold,-1.7701958560340514,24.0,525,linear
sub-05,ses-03,49,bold,-1.9725835848889983,24.0,525,linear
sub-05,ses-03,50,bold,-2.1670860775547696,24.0,525,linear
sub-05,ses-03,51,bold,-2.3042891872460447,24.0,525,linear
sub-05,ses-03,52,bold,-2.3358301320026698,24.0,525,linear
sub-05,ses-03,53,bold,-2.1547325408584395,24.0,525,linear
sub-05,ses-03,54,bold,-1.884531780776777,24.0,525,linear
sub-05,ses-03,55,bold,-1.5580830025458292,24.0,525,linear
sub-05,ses-03,56,bold,-1.2560784565012528,24.0,525,linear
sub-05,ses-03,57,bold,-1.0628901698669813,24.0,525,linear
sub-05,ses-03,58,bold,-0.96169630543953,24.0,525,linear
sub-05,ses-03,59,bold,-0.9511826571873105,24.0,525,linear
sub-05,ses-03,60,bold,-1.0147902291131494,24.0,525,linear
sub-06,ses-01,0,vaso,-0.06826651663585093,1.0,0.0,linear
sub-06,ses-01,1,vaso,0.011434513824137849,1.0,0.0,linear
sub-06,ses-01,2,vaso,0.033171158495048925,1.0,0.0,linear
sub-06,ses-01,3,vaso,-0.06826651663585093,1.0,0.0,linear
sub-06,ses-01,4,vaso,-0.090003161306762,1.0,0.0,linear
sub-06,ses-01,5,vaso,-0.16970419176676188,1.0,0.0,linear
sub-06,ses-01,6,vaso,-0.09724870953038423,1.0,0.0,linear
sub-06,ses-01,7,vaso,-0.05377542018858428,1.0,0.0,linear
sub-06,ses-01,8,vaso,0.0549078031659489,1.0,0.0,linear
sub-06,ses-01,9,vaso,0.12736328540230435,1.0,0.0,linear
sub-06,ses-01,10,vaso,0.1708365747441376,1.0,0.0,linear
sub-06,ses-01,11,vaso,0.15634547829687095,1.0,0.0,linear
sub-06,ses-01,12,vaso,-0.05377542018858428,1.0,0.0,linear
sub-06,ses-01,13,vaso,-0.2638963186740284,1.0,0.0,linear
sub-06,ses-01,14,vaso,-0.6696470191976278,1.0,0.0,linear
sub-06,ses-01,15,vaso,-0.8290490801176276,1.0,0.0,linear
sub-06,ses-01,0,vaso,-0.9159956588012719,1.0,355,linear
sub-06,ses-01,1,vaso,-0.7928213389994498,1.0,355,linear
sub-06,ses-01,2,vaso,-0.5971915369612724,1.0,355,linear
sub-06,ses-01,3,vaso,-0.3218607044631172,1.0,355,linear
sub-06,ses-01,4,vaso,-0.19144083643765075,1.0,355,linear
sub-06,ses-01,5,vaso,-0.1769497399903841,1.0,355,linear
sub-06,ses-01,6,vaso,-0.12623090242493973,1.0,355,linear
sub-06,ses-01,7,vaso,-0.1479675470958508,1.0,355,linear
sub-06,ses-01,8,vaso,-0.3146151562394728,1.0,355,linear
sub-06,ses-01,9,vaso,-0.39431618669947266,1.0,355,linear
sub-06,ses-01,10,vaso,-0.44503502426491703,1.0,355,linear
sub-06,ses-01,11,vaso,-0.41605283137038374,1.0,355,linear
sub-06,ses-01,12,vaso,-0.42329837959400596,1.0,355,linear
sub-06,ses-01,13,vaso,-0.38707063847585044,1.0,355,linear
sub-06,ses-01,14,vaso,-0.35808844558129493,1.0,355,linear
sub-06,ses-01,15,vaso,-0.2856329633449173,1.0,355,linear
sub-06,ses-01,0,vaso,-0.5682093440667391,1.0,785,linear
sub-06,ses-01,1,vaso,-0.47401721715947254,1.0,785,linear
sub-06,ses-01,2,vaso,-0.47401721715947254,1.0,785,linear
sub-06,ses-01,3,vaso,-0.7058747603158055,1.0,785,linear
sub-06,ses-01,4,vaso,-0.6841381156449167,1.0,785,linear
sub-06,ses-01,5,vaso,-0.8435401765648942,1.0,785,linear
sub-06,ses-01,6,vaso,-0.9522233999194274,1.0,785,linear
sub-06,ses-01,7,vaso,-0.9884511410376273,1.0,785,linear
sub-06,ses-01,8,vaso,-0.9522233999194274,1.0,785,linear
sub-06,ses-01,9,vaso,-1.046415526826694,1.0,785,linear
sub-06,ses-01,10,vaso,-1.1188710090630716,1.0,785,linear
sub-06,ses-01,11,vaso,-1.2275542324176048,1.0,785,linear
sub-06,ses-01,12,vaso,-1.191326491299427,1.0,785,linear
sub-06,ses-01,13,vaso,-1.1333621055103382,1.0,785,linear
sub-06,ses-01,14,vaso,-1.046415526826694,1.0,785,linear
sub-06,ses-01,15,vaso,-0.8580312730121609,1.0,785,linear
sub-06,ses-01,0,vaso,-1.0753977197212494,1.0,.57,linear
sub-06,ses-01,1,vaso,-1.2855186182066936,1.0,.57,linear
sub-06,ses-01,2,vaso,-1.4376751309030489,1.0,.57,linear
sub-06,ses-01,3,vaso,-1.3072552628775824,1.0,.57,linear
sub-06,ses-01,4,vaso,-0.8000668872230721,1.0,.57,linear
sub-06,ses-01,5,vaso,-0.22766857755585068,1.0,.57,linear
sub-06,ses-01,6,vaso,0.41718521434775946,1.0,.57,linear
sub-06,ses-01,7,vaso,0.8809003006604477,1.0,.57,linear
sub-06,ses-01,8,vaso,0.8374270113186477,1.0,.57,linear
sub-06,ses-01,9,vaso,0.5838328234913814,1.0,.57,linear
sub-06,ses-01,10,vaso,0.10562664073140438,1.0,.57,linear
sub-06,ses-01,11,vaso,-0.44503502426491703,1.0,.57,linear
sub-06,ses-01,12,vaso,-0.7493480496576277,1.0,.57,linear
sub-06,ses-01,13,vaso,-0.9956966892612495,1.0,.57,linear
sub-06,ses-01,14,vaso,-1.0826432679448939,1.0,.57,linear
sub-06,ses-01,15,vaso,-1.046415526826694,1.0,.57,linear
sub-06,ses-01,0,bold,-0.21980410644982795,1.0,0.0,linear
sub-06,ses-01,1,bold,-0.027800300110258913,1.0,0.0,linear
sub-06,ses-01,2,bold,0.2573538677207887,1.0,0.0,linear
sub-06,ses-01,3,bold,0.6520547616936323,1.0,0.0,linear
sub-06,ses-01,4,bold,1.0581618223796774,1.0,0.0,linear
sub-06,ses-01,5,bold,1.4048617647676176,1.0,0.0,linear
sub-06,ses-01,6,bold,1.6422526094869605,1.0,0.0,linear
sub-06,ses-01,7,bold,1.6705303977968766,1.0,0.0,linear
sub-06,ses-01,8,bold,1.5414981368533365,1.0,0.0,linear
sub-06,ses-01,9,bold,1.2772552746632249,1.0,0.0,linear
sub-06,ses-01,10,bold,0.9179610231960789,1.0,0.0,linear
sub-06,ses-01,11,bold,0.5047251083142523,1.0,0.0,linear
sub-06,ses-01,12,bold,0.1150144122784802,1.0,0.0,linear
sub-06,ses-01,13,bold,-0.1993680577552781,1.0,0.0,linear
sub-06,ses-01,14,bold,-0.38329249600630444,1.0,0.0,linear
sub-06,ses-01,15,bold,-0.34859873892018056,1.0,0.0,linear
sub-06,ses-01,0,bold,-0.5163644409941215,1.0,355,linear
sub-06,ses-01,1,bold,-0.3889955793629274,1.0,355,linear
sub-06,ses-01,2,bold,-0.19960568622846564,1.0,355,linear
sub-06,ses-01,3,bold,0.026616620250852208,1.0,355,linear
sub-06,ses-01,4,bold,0.2485616142126723,1.0,355,linear
sub-06,ses-01,5,bold,0.4039706356806061,1.0,355,linear
sub-06,ses-01,6,bold,0.4923684277082341,1.0,355,linear
sub-06,ses-01,7,bold,0.5092400493049043,1.0,355,linear
sub-06,ses-01,8,bold,0.45315972963146933,1.0,355,linear
sub-06,ses-01,9,bold,0.3203254131168176,1.0,355,linear
sub-06,ses-01,10,bold,0.14067828738326682,1.0,355,linear
sub-06,ses-01,11,bold,-0.05560283147377776,1.0,355,linear
sub-06,ses-01,12,bold,-0.24404221071546717,1.0,355,linear
sub-06,ses-01,13,bold,-0.36665850288283286,1.0,355,linear
sub-06,ses-01,14,bold,-0.4659872046773206,1.0,355,linear
sub-06,ses-01,15,bold,-0.5579494238028282,1.0,355,linear
sub-06,ses-01,0,bold,-1.201684957681437,1.0,785,linear
sub-06,ses-01,1,bold,-1.1018809989405631,1.0,785,linear
sub-06,ses-01,2,bold,-0.9450462066334819,1.0,785,linear
sub-06,ses-01,3,bold,-0.7162099869490457,1.0,785,linear
sub-06,ses-01,4,bold,-0.4110950273698344,1.0,785,linear
sub-06,ses-01,5,bold,-0.10669295321018568,1.0,785,linear
sub-06,ses-01,6,bold,0.1587380513458969,1.0,785,linear
sub-06,ses-01,7,bold,0.3317315798300635,1.0,785,linear
sub-06,ses-01,8,bold,0.341711975704162,1.0,785,linear
sub-06,ses-01,9,bold,0.25212604131055194,1.0,785,linear
sub-06,ses-01,10,bold,0.09719227678903763,1.0,785,linear
sub-06,ses-01,11,bold,-0.0907718455062656,1.0,785,linear
sub-06,ses-01,12,bold,-0.2388143843052304,1.0,785,linear
sub-06,ses-01,13,bold,-0.36451984662407844,1.0,785,linear
sub-06,ses-01,14,bold,-0.4676506039896666,1.0,785,linear
sub-06,ses-01,15,bold,-0.5356123473227115,1.0,785,linear
sub-06,ses-01,0,bold,-1.1696051138004315,1.0,.57,linear
sub-06,ses-01,1,bold,-1.1265943601525885,1.0,.57,linear
sub-06,ses-01,2,bold,-1.0256022590457547,1.0,.57,linear
sub-06,ses-01,3,bold,-0.8694803521582473,1.0,.57,linear
sub-06,ses-01,4,bold,-0.6660703791054323,1.0,.57,linear
sub-06,ses-01,5,bold,-0.4158475968336739,1.0,.57,linear
sub-06,ses-01,6,bold,-0.17465469654324162,1.0,.57,linear
sub-06,ses-01,7,bold,0.03564650223215615,1.0,.57,linear
sub-06,ses-01,8,bold,0.17656018683531727,1.0,.57,linear
sub-06,ses-01,9,bold,0.2055508605648404,1.0,.57,linear
sub-06,ses-01,10,bold,0.15184682562330298,1.0,.57,linear
sub-06,ses-01,11,bold,0.02376507857253518,1.0,.57,linear
sub-06,ses-01,12,bold,-0.1530305054827208,1.0,.57,linear
sub-06,ses-01,13,bold,-0.3502621382325266,1.0,.57,linear
sub-06,ses-01,14,bold,-0.5460680001432072,1.0,.57,linear
sub-06,ses-01,15,bold,-0.7202496709933226,1.0,.57,linear
sub-06,ses-01,0,vaso,-1.1261165572866938,2.0,785,linear
sub-06,ses-01,1,vaso,-1.2855186182066936,2.0,785,linear
sub-06,ses-01,2,vaso,-1.1188710090630716,2.0,785,linear
sub-06,ses-01,3,vaso,-0.7421025014340055,2.0,785,linear
sub-06,ses-01,4,vaso,-0.08275761308311758,2.0,785,linear
sub-06,ses-01,5,vaso,0.4823951483604705,2.0,785,linear
sub-06,ses-01,6,vaso,0.9026369453313587,2.0,785,linear
sub-06,ses-01,7,vaso,1.0040746204622586,2.0,785,linear
sub-06,ses-01,8,vaso,0.721498239740459,2.0,785,linear
sub-06,ses-01,9,vaso,0.32299308744049293,2.0,785,linear
sub-06,ses-01,10,vaso,-0.2856329633449173,2.0,785,linear
sub-06,ses-01,11,vaso,-0.611682633408539,2.0,785,linear
sub-06,ses-01,12,vaso,-0.9594689481430718,2.0,785,linear
sub-06,ses-01,13,vaso,-1.2420453288648936,2.0,785,linear
sub-06,ses-01,14,vaso,-1.4956395166921377,2.0,785,linear
sub-06,ses-01,15,vaso,-1.8289347349793816,2.0,785,linear
sub-06,ses-01,16,vaso,-1.9955823441230036,2.0,785,linear
sub-06,ses-01,17,vaso,-1.901390217215737,2.0,785,linear
sub-06,ses-01,18,vaso,-1.6188138364939375,2.0,785,linear
sub-06,ses-01,19,vaso,-0.9087501105776274,2.0,785,linear
sub-06,ses-01,0,vaso,-1.5173761613630488,2.0,0.0,linear
sub-06,ses-01,1,vaso,-1.2420453288648936,2.0,0.0,linear
sub-06,ses-01,2,vaso,-0.7493480496576277,2.0,0.0,linear
sub-06,ses-01,3,vaso,-0.19868638466129518,2.0,0.0,linear
sub-06,ses-01,4,vaso,0.14909993007322653,2.0,0.0,linear
sub-06,ses-01,5,vaso,0.30125644276957075,2.0,0.0,linear
sub-06,ses-01,6,vaso,0.22155541230957088,2.0,0.0,linear
sub-06,ses-01,7,vaso,0.1998187676386709,2.0,0.0,linear
sub-06,ses-01,8,vaso,0.22155541230957088,2.0,0.0,linear
sub-06,ses-01,9,vaso,0.5838328234913814,2.0,0.0,linear
sub-06,ses-01,10,vaso,0.699761595069559,2.0,0.0,linear
sub-06,ses-01,11,vaso,0.8736547524368143,2.0,0.0,linear
sub-06,ses-01,12,vaso,0.7070071432931924,2.0,0.0,linear
sub-06,ses-01,13,vaso,-0.0030565826231176985,2.0,0.0,linear
sub-06,ses-01,14,vaso,-0.7638391461048943,2.0,0.0,linear
sub-06,ses-01,15,vaso,-1.4956395166921377,2.0,0.0,linear
sub-06,ses-01,16,vaso,-1.9883367958993814,2.0,0.0,linear
sub-06,ses-01,17,vaso,-2.0390556334648258,2.0,0.0,linear
sub-06,ses-01,18,vaso,-1.8216891867557372,2.0,0.0,linear
sub-06,ses-01,19,vaso,-1.5101306131394043,2.0,0.0,linear
sub-06,ses-01,0,vaso,-0.9956966892612495,2.0,.57,linear
sub-06,ses-01,1,vaso,-0.9594689481430718,2.0,.57,linear
sub-06,ses-01,2,vaso,-0.7493480496576277,2.0,.57,linear
sub-06,ses-01,3,vaso,-0.5971915369612724,2.0,.57,linear
sub-06,ses-01,4,vaso,-0.2856329633449173,2.0,.57,linear
sub-06,ses-01,5,vaso,-0.10449425775402865,2.0,.57,linear
sub-06,ses-01,6,vaso,0.1998187676386709,2.0,.57,linear
sub-06,ses-01,7,vaso,0.21430986408593755,2.0,.57,linear
sub-06,ses-01,8,vaso,0.30125644276957075,2.0,.57,linear
sub-06,ses-01,9,vaso,0.511377341255026,2.0,.57,linear
sub-06,ses-01,10,vaso,0.5403595341495593,2.0,.57,linear
sub-06,ses-01,11,vaso,0.6273061128331925,2.0,.57,linear
sub-06,ses-01,12,vaso,0.46790405191320383,2.0,.57,linear
sub-06,ses-01,13,vaso,0.47514960013683716,2.0,.57,linear
sub-06,ses-01,14,vaso,0.09838109250777105,2.0,.57,linear
sub-06,ses-01,15,vaso,-0.1479675470958508,2.0,.57,linear
sub-06,ses-01,16,vaso,-0.1769497399903841,2.0,.57,linear
sub-06,ses-01,17,vaso,-0.22042302933220626,2.0,.57,linear
sub-06,ses-01,18,vaso,-0.22042302933220626,2.0,.57,linear
sub-06,ses-01,19,vaso,-0.22766857755585068,2.0,.57,linear
sub-06,ses-01,0,vaso,-0.9159956588012719,2.0,355,linear
sub-06,ses-01,1,vaso,-1.1043799126157827,2.0,355,linear
sub-06,ses-01,2,vaso,-1.2420453288648936,2.0,355,linear
sub-06,ses-01,3,vaso,-1.357974100443049,2.0,355,linear
sub-06,ses-01,4,vaso,-1.3072552628775824,2.0,355,linear
sub-06,ses-01,5,vaso,-1.1478532019576049,2.0,355,linear
sub-06,ses-01,6,vaso,-0.8870134659067164,2.0,355,linear
sub-06,ses-01,7,vaso,-0.4305439278176504,2.0,355,linear
sub-06,ses-01,8,vaso,0.07664444783687108,2.0,355,linear
sub-06,ses-01,9,vaso,0.33023863566412626,2.0,355,linear
sub-06,ses-01,10,vaso,0.6707794021750146,2.0,355,linear
sub-06,ses-01,11,vaso,0.7359893361877257,2.0,355,linear
sub-06,ses-01,12,vaso,0.5693417270441037,2.0,355,linear
sub-06,ses-01,13,vaso,0.4316763107950261,2.0,355,linear
sub-06,ses-01,14,vaso,0.06939889961323775,2.0,355,linear
sub-06,ses-01,15,vaso,-0.017547679070406552,2.0,355,linear
sub-06,ses-01,16,vaso,-0.22766857755585068,2.0,355,linear
sub-06,ses-01,17,vaso,-0.27114186689765063,2.0,355,linear
sub-06,ses-01,18,vaso,-0.379825090252206,2.0,355,linear
sub-06,ses-01,19,vaso,-0.379825090252206,2.0,355,linear
sub-06,ses-01,0,bold,-0.6629812089539278,2.0,785,linear
sub-06,ses-01,1,bold,-0.6510997852943068,2.0,785,linear
sub-06,ses-01,2,bold,-0.564840649525411,2.0,785,linear
sub-06,ses-01,3,bold,-0.3771141557033064,2.0,785,linear
sub-06,ses-01,4,bold,0.009269741707784718,2.0,785,linear
sub-06,ses-01,5,bold,0.4481695316943979,2.0,785,linear
sub-06,ses-01,6,bold,0.8647322452009387,2.0,785,linear
sub-06,ses-01,7,bold,1.1855306840109048,2.0,785,linear
sub-06,ses-01,8,bold,1.2774929031364124,2.0,785,linear
sub-06,ses-01,9,bold,1.204540961866285,2.0,785,linear
sub-06,ses-01,10,bold,0.9856851380559473,2.0,785,linear
sub-06,ses-01,11,bold,0.6577578450502441,2.0,785,linear
sub-06,ses-01,12,bold,0.2685224059608471,2.0,785,linear
sub-06,ses-01,13,bold,-0.11405943587915468,2.0,785,linear
sub-06,ses-01,14,bold,-0.4279666489664935,2.0,785,linear
sub-06,ses-01,15,bold,-0.6273369379750426,2.0,785,linear
sub-06,ses-01,16,bold,-0.6332776498048531,2.0,785,linear
sub-06,ses-01,17,bold,-0.5299092639660996,2.0,785,linear
sub-06,ses-01,18,bold,-0.3573909924283081,2.0,785,linear
sub-06,ses-01,19,bold,-0.18487272089053874,2.0,785,linear
sub-06,ses-01,0,bold,-0.6128416011102922,2.0,0.0,linear
sub-06,ses-01,1,bold,-0.6311389935461209,2.0,0.0,linear
sub-06,ses-01,2,bold,-0.6071385177536803,2.0,0.0,linear
sub-06,ses-01,3,bold,-0.5113742430570833,2.0,0.0,linear
sub-06,ses-01,4,bold,-0.3381430860997181,2.0,0.0,linear
sub-06,ses-01,5,bold,-0.08839556077434585,2.0,0.0,linear
sub-06,ses-01,6,bold,0.28278011435241,2.0,0.0,linear
sub-06,ses-01,7,bold,0.6456387929174356,2.0,0.0,linear
sub-06,ses-01,8,bold,0.9291295614361372,2.0,0.0,linear
sub-06,ses-01,9,bold,1.0736076731372002,2.0,0.0,linear
sub-06,ses-01,10,bold,0.9557439504336962,2.0,0.0,linear
sub-06,ses-01,11,bold,0.6919763451899597,2.0,0.0,linear
sub-06,ses-01,12,bold,0.33743466318667537,2.0,0.0,linear
sub-06,ses-01,13,bold,-0.03849358140392001,2.0,0.0,linear
sub-06,ses-01,14,bold,-0.32459826312774,2.0,0.0,linear
sub-06,ses-01,15,bold,-0.5329984341175931,2.0,0.0,linear
sub-06,ses-01,16,bold,-0.6579910110168896,2.0,0.0,linear
sub-06,ses-01,17,bold,-0.6924471396298038,2.0,0.0,linear
sub-06,ses-01,18,bold,-0.6499116429283469,2.0,0.0,linear
sub-06,ses-01,19,bold,-0.5591375661687881,2.0,0.0,linear
sub-06,ses-01,0,bold,-1.232814287669648,2.0,.57,linear
sub-06,ses-01,1,bold,-1.200021558369091,2.0,.57,linear
sub-06,ses-01,2,bold,-1.1090098531363446,2.0,.57,linear
sub-06,ses-01,3,bold,-0.9369668385449392,2.0,.57,linear
sub-06,ses-01,4,bold,-0.6404065040006457,2.0,.57,linear
sub-06,ses-01,5,bold,-0.27279525597175835,2.0,.57,linear
sub-06,ses-01,6,bold,0.12238089494744919,2.0,.57,linear
sub-06,ses-01,7,bold,0.5073390215193596,2.0,.57,linear
sub-06,ses-01,8,bold,0.85498947780005,2.0,.57,linear
sub-06,ses-01,9,bold,1.0843009544308835,2.0,.57,linear
sub-06,ses-01,10,bold,1.1582034095937388,2.0,.57,linear
sub-06,ses-01,11,bold,1.0550726522281728,2.0,.57,linear
sub-06,ses-01,12,bold,0.692926859082732,2.0,.57,linear
sub-06,ses-01,13,bold,0.23596730513346653,2.0,.57,linear
sub-06,ses-01,14,bold,-0.2247943043868772,2.0,.57,linear
sub-06,ses-01,15,bold,-0.5973957503527805,2.0,.57,linear
sub-06,ses-01,16,bold,-0.7195367855737489,2.0,.57,linear
sub-06,ses-01,17,bold,-0.7024275355038911,2.0,.57,linear
sub-06,ses-01,18,bold,-0.5916926669961686,2.0,.57,linear
sub-06,ses-01,19,bold,-0.4519671247589341,2.0,.57,linear
