subject,session,volume,modality,data,stimDur,jitter
sub-05,ses-03,26,bold,2.8981268091510692,24.0,525
sub-05,ses-03,27,bold,2.856597898554858,24.0,525
sub-05,ses-03,28,bold,2.825582636210844,24.0,525
sub-05,ses-03,29,bold,2.8224285417352,24.0,525
sub-05,ses-03,30,bold,2.8134919407208248,24.0,525
sub-05,ses-03,31,bold,2.7827395195831217,24.0,525
sub-05,ses-03,32,bold,2.700995904422232,24.0,525
sub-05,ses-03,33,bold,2.5714151897138215,24.0,525
sub-05,ses-03,34,bold,2.3238187733743976,24.0,525
sub-05,ses-03,35,bold,1.9361279940743659,24.0,525
sub-05,ses-03,36,bold,1.3994062507993066,24.0,525
sub-05,ses-03,37,bold,0.6355897052766402,24.0,525
sub-05,ses-03,38,bold,-0.1684415448106935,24.0,525
sub-05,ses-03,39,bold,-0.9149105707172089,24.0,525
sub-05,ses-03,40,bold,-1.5107715854109083,24.0,525
sub-05,ses-03,41,bold,-1.7728242680971062,24.0,525
sub-05,ses-03,42,bold,-1.8414258229427438,24.0,525
sub-05,ses-03,43,bold,-1.774664156541239,24.0,525
sub-05,ses-03,44,bold,-1.6482375363084834,24.0,525
sub-05,ses-03,45,bold,-1.592252359365487,24.0,525
sub-05,ses-03,46,bold,-1.5841042819700335,24.0,525
sub-05,ses-03,47,bold,-1.6414036649445407,24.0,525
sub-05,ses-03,48,bold,-1.7701958560340514,24.0,525
sub-05,ses-03,49,bold,-1.9725835848889983,24.0,525
sub-05,ses-03,50,bold,-2.1670860775547696,24.0,525
sub-05,ses-03,51,bold,-2.3042891872460447,24.0,525
sub-05,ses-03,52,bold,-2.3358301320026698,24.0,525
sub-05,ses-03,53,bold,-2.1547325408584395,24.0,525
sub-05,ses-03,54,bold,-1.884531780776777,24.0,525
sub-05,ses-03,55,bold,-1.5580830025458292,24.0,525
sub-05,ses-03,56,bold,-1.2560784565012528,24.0,525
sub-05,ses-03,57,bold,-1.0628901698669813,24.0,525
sub-05,ses-03,58,bold,-0.96169630543953,24.0,525
sub-05,ses-03,59,bold,-0.9511826571873105,24.0,525
sub-05,ses-03,60,bold,-1.0147902291131494,24.0,525
sub-05,ses-04,0,vaso,-0.12036023290704634,1.0,0.0
sub-05,ses-04,1,vaso,0.4902870977807394,1.0,0.0
sub-05,ses-04,2,vaso,1.092333761839115,1.0,0.0
sub-05,ses-04,3,vaso,1.6083737596034098,1.0,0.0
sub-05,ses-04,4,vaso,1.61697442623282,1.0,0.0
sub-05,ses-04,5,vaso,1.3159510942036379,1.0,0.0
sub-05,ses-04,6,vaso,0.7913104298099105,1.0,0.0
sub-05,ses-04,7,vaso,0.060253766310469636,1.0,0.0
sub-05,ses-04,8,vaso,-0.40418223167741907,1.0,0.0
sub-05,ses-04,9,vaso,-0.6450008973007737,1.0,0.0
sub-05,ses-04,10,vaso,-0.6019975641537334,1.0,0.0
sub-05,ses-04,11,vaso,-0.37838023178919933,1.0,0.0
sub-05,ses-04,12,vaso,-0.12036023290704634,1.0,0.0
sub-05,ses-04,13,vaso,-0.3955815650480199,1.0,0.0
sub-05,ses-04,14,vaso,-0.6622022305595721,1.0,0.0
sub-05,ses-04,15,vaso,-0.8858195629241061,1.0,0.0
sub-05,ses-04,16,vaso,-1.1180375619180616,1.0,0.0
sub-05,ses-04,17,vaso,-0.7826115633712494,1.0,0.0
sub-05,ses-04,18,vaso,-0.584796230894935,1.0,0.0
sub-05,ses-04,19,vaso,-0.06875623313060686,1.0,0.0
sub-05,ses-04,20,vaso,0.21506576563975477,1.0,0.0
sub-05,ses-04,21,vaso,0.2494684321573737,1.0,0.0
sub-05,ses-04,22,vaso,0.2064650990103556,1.0,0.0
sub-05,ses-04,23,vaso,0.11185776608689801,1.0,0.0
sub-05,ses-04,24,vaso,-0.12036023290704634,1.0,0.0
sub-05,ses-04,25,vaso,-0.07735689976000604,1.0,0.0
sub-05,ses-04,0,vaso,-0.7310075635948099,1.0,705
sub-05,ses-04,1,vaso,-0.36117889853040097,1.0,705
sub-05,ses-04,2,vaso,0.2752704320455934,1.0,705
sub-05,ses-04,3,vaso,0.9633237623980162,1.0,705
sub-05,ses-04,4,vaso,1.4879644267917436,1.0,705
sub-05,ses-04,5,vaso,1.7631857589327282,1.0,705
sub-05,ses-04,6,vaso,1.7975884254503471,1.0,705
sub-05,ses-04,7,vaso,1.393357093868286,1.0,705
sub-05,ses-04,8,vaso,0.8171124296981302,1.0,705
sub-05,ses-04,9,vaso,0.1978644323809453,1.0,705
sub-05,ses-04,10,vaso,-0.23216889908930227,1.0,705
sub-05,ses-04,11,vaso,-0.40418223167741907,1.0,705
sub-05,ses-04,12,vaso,-0.3955815650480199,1.0,705
sub-05,ses-04,13,vaso,-0.2665715656069212,1.0,705
sub-05,ses-04,14,vaso,-0.1719642326834636,1.0,705
sub-05,ses-04,15,vaso,-0.14616223279524387,1.0,705
sub-05,ses-04,16,vaso,-0.3525782319010018,1.0,705
sub-05,ses-04,17,vaso,-0.5159908978596972,1.0,705
sub-05,ses-04,18,vaso,-0.6794035638183926,1.0,705
sub-05,ses-04,19,vaso,-0.6277995640419531,1.0,705
sub-05,ses-04,20,vaso,-0.42138356493623963,1.0,705
sub-05,ses-04,21,vaso,-0.29237356549514093,1.0,705
sub-05,ses-04,22,vaso,-0.1719642326834636,1.0,705
sub-05,ses-04,23,vaso,-0.31817556538336067,1.0,705
sub-05,ses-04,24,vaso,-0.5073902312302758,1.0,705
sub-05,ses-04,25,vaso,-0.8342155631476666,1.0,705
sub-05,ses-04,0,vaso,-0.6622022305595721,1.0,525
sub-05,ses-04,1,vaso,-0.21496756583050391,1.0,525
sub-05,ses-04,2,vaso,0.2924717653044029,1.0,525
sub-05,ses-04,3,vaso,0.5762937640747867,1.0,525
sub-05,ses-04,4,vaso,0.774109096551101,1.0,525
sub-05,ses-04,5,vaso,0.6709010969982443,1.0,525
sub-05,ses-04,6,vaso,0.2064650990103556,1.0,525
sub-05,ses-04,7,vaso,-0.1375615661658447,1.0,525
sub-05,ses-04,8,vaso,-0.4729875647126569,1.0,525
sub-05,ses-04,9,vaso,-0.6708028971889712,1.0,525
sub-05,ses-04,10,vaso,-0.7052055637065902,1.0,525
sub-05,ses-04,11,vaso,-0.6622022305595721,1.0,525
sub-05,ses-04,12,vaso,-0.6364002306713523,1.0,525
sub-05,ses-04,13,vaso,-0.41278289830681825,1.0,525
sub-05,ses-04,14,vaso,-0.19776623257168335,1.0,525
sub-05,ses-04,15,vaso,-0.06875623313060686,1.0,525
sub-05,ses-04,16,vaso,-0.1719642326834636,1.0,525
sub-05,ses-04,17,vaso,-0.257970898977522,1.0,525
sub-05,ses-04,18,vaso,-0.3009742321245401,1.0,525
sub-05,ses-04,19,vaso,-0.37838023178919933,1.0,525
sub-05,ses-04,20,vaso,-0.3869808984186207,1.0,525
sub-05,ses-04,21,vaso,-0.1719642326834636,1.0,525
sub-05,ses-04,22,vaso,-0.28377289886574175,1.0,525
sub-05,ses-04,23,vaso,-0.21496756583050391,1.0,525
sub-05,ses-04,24,vaso,-0.4815882313420783,1.0,525
sub-05,ses-04,25,vaso,-0.8342155631476666,1.0,525
sub-05,ses-04,0,vaso,0.0774550995692791,1.0,575
sub-05,ses-04,1,vaso,0.6450990971100246,1.0,575
sub-05,ses-04,2,vaso,0.8773170961039689,1.0,575
sub-05,ses-04,3,vaso,0.731105763404083,1.0,575
sub-05,ses-04,4,vaso,0.4558844312631205,1.0,575
sub-05,ses-04,5,vaso,-0.03435356661298794,1.0,575
sub-05,ses-04,6,vaso,-0.24937023234812283,1.0,575
sub-05,ses-04,7,vaso,-0.31817556538336067,1.0,575
sub-05,ses-04,8,vaso,-0.32677623201278205,1.0,575
sub-05,ses-04,9,vaso,-0.4299842315656388,1.0,575
sub-05,ses-04,10,vaso,-0.5503935643773161,1.0,575
sub-05,ses-04,11,vaso,-0.7052055637065902,1.0,575
sub-05,ses-04,12,vaso,-0.9374235627005456,1.0,575
sub-05,ses-04,13,vaso,-1.247047561359138,1.0,575
sub-05,ses-04,14,vaso,-1.238446894729739,1.0,575
sub-05,ses-04,15,vaso,-1.324453561023775,1.0,575
sub-05,ses-04,16,vaso,-1.3416548942825957,1.0,575
sub-05,ses-04,17,vaso,-1.247047561359138,1.0,575
sub-05,ses-04,18,vaso,-1.023430228994604,1.0,575
sub-05,ses-04,19,vaso,-0.8600175630358864,1.0,575
sub-05,ses-04,20,vaso,-0.7482088968536305,1.0,575
sub-05,ses-04,21,vaso,-0.6105982307831548,1.0,575
sub-05,ses-04,22,vaso,-0.7310075635948099,1.0,575
sub-05,ses-04,23,vaso,-0.954624895959344,1.0,575
sub-05,ses-04,24,vaso,-1.0750342287710435,1.0,575
sub-05,ses-04,25,vaso,-1.315852894394376,1.0,575
sub-05,ses-04,0,bold,0.570380121965508,1.0,0.0
sub-05,ses-04,1,bold,0.9475705015670854,1.0,0.0
sub-05,ses-04,2,bold,1.3480027531114658,1.0,0.0
sub-05,ses-04,3,bold,1.683189749683911,1.0,0.0
sub-05,ses-04,4,bold,1.8990871384536367,1.0,0.0
sub-05,ses-04,5,bold,1.939970431268656,1.0,0.0
sub-05,ses-04,6,bold,1.7226729297312948,1.0,0.0
sub-05,ses-04,7,bold,1.361163813127253,1.0,0.0
sub-05,ses-04,8,bold,0.9206883364284435,1.0,0.0
sub-05,ses-04,9,bold,0.476572566533795,1.0,0.0
sub-05,ses-04,10,bold,0.1489461789065949,1.0,0.0
sub-05,ses-04,11,bold,-0.08627276605653877,1.0,0.0
sub-05,ses-04,12,bold,-0.21900345642859032,1.0,0.0
sub-05,ses-04,13,bold,-0.26156688456476784,1.0,0.0
sub-05,ses-04,14,bold,-0.21732332110740993,1.0,0.0
sub-05,ses-04,15,bold,-0.1366768256914841,1.0,0.0
sub-05,ses-04,16,bold,-0.05098992431207261,1.0,0.0
sub-05,ses-04,17,bold,0.006694721714595175,1.0,0.0
sub-05,ses-04,18,bold,-0.03502863876100326,1.0,0.0
sub-05,ses-04,19,bold,-0.1086745703387404,1.0,0.0
sub-05,ses-04,20,bold,-0.19016113341525642,1.0,0.0
sub-05,ses-04,21,bold,-0.25680650115480486,1.0,0.0
sub-05,ses-04,22,bold,-0.20416226109163382,1.0,0.0
sub-05,ses-04,23,bold,-0.1537582014566774,1.0,0.0
sub-05,ses-04,24,bold,-0.13415662270974682,1.0,0.0
sub-05,ses-04,25,bold,-0.17307975765006312,1.0,0.0
sub-05,ses-04,0,bold,0.06633952561596601,1.0,705
sub-05,ses-04,1,bold,0.8058790894821755,1.0,705
sub-05,ses-04,2,bold,1.540378247384866,1.0,705
sub-05,ses-04,3,bold,2.1312258353279656,1.0,705
sub-05,ses-04,4,bold,2.2815979465722336,1.0,705
sub-05,ses-04,5,bold,2.1799497596417527,1.0,705
sub-05,ses-04,6,bold,1.8862061009913722,1.0,705
sub-05,ses-04,7,bold,1.487734007321695,1.0,705
sub-05,ses-04,8,bold,1.1477866273392756,1.0,705
sub-05,ses-04,9,bold,0.8492825852789432,1.0,705
sub-05,ses-04,10,bold,0.6258245875639723,1.0,705
sub-05,ses-04,11,bold,0.4936539422989661,1.0,705
sub-05,ses-04,12,bold,0.47685258908731765,1.0,705
sub-05,ses-04,13,bold,0.517735881902337,1.0,705
sub-05,ses-04,14,bold,0.5748604828219595,1.0,705
sub-05,ses-04,15,bold,0.6017426479606014,1.0,705
sub-05,ses-04,16,bold,0.5166157916882241,1.0,705
sub-05,ses-04,17,bold,0.3894855523867147,1.0,705
sub-05,ses-04,18,bold,0.24639402753416917,1.0,705
sub-05,ses-04,19,bold,0.13690520910489834,1.0,705
sub-05,ses-04,20,bold,0.11450340482270782,1.0,705
sub-05,ses-04,21,bold,0.13998545719371425,1.0,705
sub-05,ses-04,22,bold,0.1831089304369593,1.0,705
sub-05,ses-04,23,bold,0.2251123134660693,1.0,705
sub-05,ses-04,24,bold,0.23323296751835976,1.0,705
sub-05,ses-04,25,bold,0.20663082493326268,1.0,705
sub-05,ses-04,0,bold,-0.7028824289241453,1.0,525
sub-05,ses-04,1,bold,-0.2610068394577114,1.0,525
sub-05,ses-04,2,bold,0.2545146815864596,1.0,525
sub-05,ses-04,3,bold,0.7339132932256076,1.0,525
sub-05,ses-04,4,bold,1.0668601093698271,1.0,525
sub-05,ses-04,5,bold,1.0198163203771982,1.0,525
sub-05,ses-04,6,bold,0.7789969243435113,1.0,525
sub-05,ses-04,7,bold,0.4219681685959209,1.0,525
sub-05,ses-04,8,bold,0.04001740558436939,1.0,525
sub-05,ses-04,9,bold,-0.19016113341525642,1.0,525
sub-05,ses-04,10,bold,-0.3382930642313209,1.0,525
sub-05,ses-04,11,bold,-0.40241822898910984,1.0,525
sub-05,ses-04,12,bold,-0.3951376425974096,1.0,525
sub-05,ses-04,13,bold,-0.3660152970305308,1.0,525
sub-05,ses-04,14,bold,-0.3046903578080129,1.0,525
sub-05,ses-04,15,bold,-0.2237638398385533,1.0,525
sub-05,ses-04,16,bold,-0.14311734442262747,1.0,525
sub-05,ses-04,17,bold,-0.06135075879258878,1.0,525
sub-05,ses-04,18,bold,-0.019347375763456576,1.0,525
sub-05,ses-04,19,bold,-0.028868142583404754,1.0,525
sub-05,ses-04,20,bold,-0.10335414182170988,1.0,525
sub-05,ses-04,21,bold,-0.24980593731661616,1.0,525
sub-05,ses-04,22,bold,-0.44526167967884334,1.0,525
sub-05,ses-04,23,bold,-0.659198910573866,1.0,525
sub-05,ses-04,24,bold,-0.8605351265601469,1.0,525
sub-05,ses-04,25,bold,-1.042549786353042,1.0,525
sub-05,ses-04,0,bold,0.04253760856611777,1.0,575
sub-05,ses-04,1,bold,0.42560846179178213,1.0,575
sub-05,ses-04,2,bold,0.7425939923849434,1.0,575
sub-05,ses-04,3,bold,0.8111995179991949,1.0,575
sub-05,ses-04,4,bold,0.7465143081343273,1.0,575
sub-05,ses-04,5,bold,0.5698200768584627,1.0,575
sub-05,ses-04,6,bold,0.3287206582712532,1.0,575
sub-05,ses-04,7,bold,0.11870374312561438,1.0,575
sub-05,ses-04,8,bold,-0.0938333750017839,1.0,575
sub-05,ses-04,9,bold,-0.30189013227273076,1.0,575
sub-05,ses-04,10,bold,-0.4945456490996869,1.0,575
sub-05,ses-04,11,bold,-0.6914015042295163,1.0,575
sub-05,ses-04,12,bold,-0.8580149235783985,1.0,575
sub-05,ses-04,13,bold,-0.9767444862740837,1.0,575
sub-05,ses-04,14,bold,-1.0375093803895563,1.0,575
sub-05,ses-04,15,bold,-1.0181878241961484,1.0,575
sub-05,ses-04,16,bold,-0.9543426819918821,1.0,575
sub-05,ses-04,17,bold,-0.8722960738083096,1.0,575
sub-05,ses-04,18,bold,-0.7874492400894662,1.0,575
sub-05,ses-04,19,bold,-0.7462859247209241,1.0,575
sub-05,ses-04,20,bold,-0.7210838949034404,1.0,575
sub-05,ses-04,21,bold,-0.7082028574411758,1.0,575
sub-05,ses-04,22,bold,-0.6925215944436403,1.0,575
sub-05,ses-04,23,bold,-0.6454778054510113,1.0,575
sub-05,ses-04,24,bold,-0.5964738585837015,1.0,575
sub-05,ses-04,25,bold,-0.5597909040715887,1.0,575
sub-05,ses-04,0,vaso,-1.20404422821212,2.0,0.0
sub-05,ses-04,1,vaso,-0.7396082302242313,2.0,0.0
sub-05,ses-04,2,vaso,-0.06875623313060686,2.0,0.0
sub-05,ses-04,3,vaso,0.43008243137490076,2.0,0.0
sub-05,ses-04,4,vaso,1.0149277621744668,2.0,0.0
sub-05,ses-04,5,vaso,1.1783404281331622,2.0,0.0
sub-05,ses-04,6,vaso,1.1181357617273235,2.0,0.0
sub-05,ses-04,7,vaso,0.7397064300334821,2.0,0.0
sub-05,ses-04,8,vaso,0.4902870977807394,2.0,0.0
sub-05,ses-04,9,vaso,0.10325709945748773,2.0,0.0
sub-05,ses-04,10,vaso,-0.10315889964822578,2.0,0.0
sub-05,ses-04,11,vaso,-0.21496756583050391,2.0,0.0
sub-05,ses-04,12,vaso,-0.21496756583050391,2.0,0.0
sub-05,ses-04,13,vaso,-0.3095748987539393,2.0,0.0
sub-05,ses-04,14,vaso,-0.16336356605406444,2.0,0.0
sub-05,ses-04,15,vaso,-0.06875623313060686,2.0,0.0
sub-05,ses-04,16,vaso,-0.15476289942466526,2.0,0.0
sub-05,ses-04,17,vaso,-0.3095748987539393,2.0,0.0
sub-05,ses-04,18,vaso,-0.5159908978596972,2.0,0.0
sub-05,ses-04,19,vaso,-0.7052055637065902,2.0,0.0
sub-05,ses-04,20,vaso,-0.8600175630358864,2.0,0.0
sub-05,ses-04,21,vaso,-0.8686182296652856,2.0,0.0
sub-05,ses-04,22,vaso,-0.6105982307831548,2.0,0.0
sub-05,ses-04,23,vaso,-0.27517223223632037,2.0,0.0
sub-05,ses-04,24,vaso,0.008649766534041259,2.0,0.0
sub-05,ses-04,25,vaso,0.4988877644101386,2.0,0.0
sub-05,ses-04,26,vaso,0.774109096551101,2.0,0.0
sub-05,ses-04,27,vaso,0.774109096551101,2.0,0.0
sub-05,ses-04,28,vaso,0.7397064300334821,2.0,0.0
sub-05,ses-04,29,vaso,0.48168643115132914,2.0,0.0
sub-05,ses-04,0,vaso,0.18066309912213585,2.0,575
sub-05,ses-04,1,vaso,0.3182737651926226,2.0,575
sub-05,ses-04,2,vaso,0.38707909822788267,2.0,575
sub-05,ses-04,3,vaso,0.4988877644101386,2.0,575
sub-05,ses-04,4,vaso,0.4042804314866921,2.0,575
sub-05,ses-04,5,vaso,0.3354750984514432,2.0,575
sub-05,ses-04,6,vaso,0.17206243249273667,2.0,575
sub-05,ses-04,7,vaso,0.051653099681059356,2.0,575
sub-05,ses-04,8,vaso,-0.32677623201278205,2.0,575
sub-05,ses-04,9,vaso,-0.7138062303360115,2.0,575
sub-05,ses-04,10,vaso,-0.9890275624769851,2.0,575
sub-05,ses-04,11,vaso,-1.1868428949532994,2.0,575
sub-05,ses-04,12,vaso,-1.1524402284356805,2.0,575
sub-05,ses-04,13,vaso,-1.1266382285474608,2.0,575
sub-05,ses-04,14,vaso,-1.0750342287710435,2.0,575
sub-05,ses-04,15,vaso,-0.9632255625887431,2.0,575
sub-05,ses-04,16,vaso,-0.9374235627005456,2.0,575
sub-05,ses-04,17,vaso,-0.8600175630358864,2.0,575
sub-05,ses-04,18,vaso,-0.5933968975243342,2.0,575
sub-05,ses-04,19,vaso,-0.21496756583050391,2.0,575
sub-05,ses-04,20,vaso,-0.19776623257168335,2.0,575
sub-05,ses-04,21,vaso,-0.10315889964822578,2.0,575
sub-05,ses-04,22,vaso,-0.3955815650480199,2.0,575
sub-05,ses-04,23,vaso,-0.696604897077191,2.0,575
sub-05,ses-04,24,vaso,-1.0320308956240032,2.0,575
sub-05,ses-04,25,vaso,-1.3502555609119948,2.0,575
sub-05,ses-04,26,vaso,-1.2126448948415192,2.0,575
sub-05,ses-04,27,vaso,-0.954624895959344,2.0,575
sub-05,ses-04,28,vaso,-0.696604897077191,2.0,575
sub-05,ses-04,29,vaso,-0.44718556482445937,2.0,575
sub-05,ses-04,0,vaso,0.13765976597511775,2.0,705
sub-05,ses-04,1,vaso,1.0063270955450565,2.0,705
sub-05,ses-04,2,vaso,1.5997730929740106,2.0,705
sub-05,ses-04,3,vaso,2.133014423997137,2.0,705
sub-05,ses-04,4,vaso,2.1760177571441663,2.0,705
sub-05,ses-04,5,vaso,1.9093970916326142,2.0,705
sub-05,ses-04,6,vaso,1.5137664266799633,2.0,705
sub-05,ses-04,7,vaso,0.8171124296981302,2.0,705
sub-05,ses-04,8,vaso,0.17206243249273667,2.0,705
sub-05,ses-04,9,vaso,-0.4643868980832577,2.0,705
sub-05,ses-04,10,vaso,-0.8600175630358864,2.0,705
sub-05,ses-04,11,vaso,-1.2728495612473578,2.0,705
sub-05,ses-04,12,vaso,-1.496466893611892,2.0,705
sub-05,ses-04,13,vaso,-1.642678226311789,2.0,705
sub-05,ses-04,14,vaso,-1.5566715600177083,2.0,705
sub-05,ses-04,15,vaso,-1.1782422283239002,2.0,705
sub-05,ses-04,16,vaso,-0.6019975641537334,2.0,705
sub-05,ses-04,17,vaso,-0.06875623313060686,2.0,705
sub-05,ses-04,18,vaso,0.1548610992339272,2.0,705
sub-05,ses-04,19,vaso,0.06885443293986881,2.0,705
sub-05,ses-04,20,vaso,-0.21496756583050391,2.0,705
sub-05,ses-04,21,vaso,-0.6880042304477918,2.0,705
sub-05,ses-04,22,vaso,-1.1610408950650797,2.0,705
sub-05,ses-04,23,vaso,-1.5222688935000894,2.0,705
sub-05,ses-04,24,vaso,-1.6598795595705873,2.0,705
sub-05,ses-04,25,vaso,-1.642678226311789,2.0,705
sub-05,ses-04,26,vaso,-1.496466893611892,2.0,705
sub-05,ses-04,27,vaso,-1.057832895512223,2.0,705
sub-05,ses-04,28,vaso,-0.6622022305595721,2.0,705
sub-05,ses-04,29,vaso,-0.2235682324599031,2.0,705
sub-05,ses-04,0,vaso,-0.03435356661298794,2.0,525
sub-05,ses-04,1,vaso,-0.0085515667247682,2.0,525
sub-05,ses-04,2,vaso,0.2924717653044029,2.0,525
sub-05,ses-04,3,vaso,0.5504917641865781,2.0,525
sub-05,ses-04,4,vaso,0.8687164294745586,2.0,525
sub-05,ses-04,5,vaso,0.9977264289156573,2.0,525
sub-05,ses-04,6,vaso,0.8687164294745586,2.0,525
sub-05,ses-04,7,vaso,0.696703096886464,2.0,525
sub-05,ses-04,8,vaso,0.3182737651926226,2.0,525
sub-05,ses-04,9,vaso,0.060253766310469636,2.0,525
sub-05,ses-04,10,vaso,-0.10315889964822578,2.0,525
sub-05,ses-04,11,vaso,-0.32677623201278205,2.0,525
sub-05,ses-04,12,vaso,-0.7654102301124288,2.0,525
sub-05,ses-04,13,vaso,-1.0922355620298418,2.0,525
sub-05,ses-04,14,vaso,-1.2126448948415192,2.0,525
sub-05,ses-04,15,vaso,-1.3072522277649767,2.0,525
sub-05,ses-04,16,vaso,-1.247047561359138,2.0,525
sub-05,ses-04,17,vaso,-1.20404422821212,2.0,525
sub-05,ses-04,18,vaso,-1.281450227876757,2.0,525
sub-05,ses-04,19,vaso,-1.2126448948415192,2.0,525
sub-05,ses-04,20,vaso,-1.3674568941708154,2.0,525
sub-05,ses-04,21,vaso,-1.2642488946179364,2.0,525
sub-05,ses-04,22,vaso,-1.1180375619180616,2.0,525
sub-05,ses-04,23,vaso,-0.9804268958475859,2.0,525
sub-05,ses-04,24,vaso,-0.7740108967418502,2.0,525
sub-05,ses-04,25,vaso,-0.696604897077191,2.0,525
sub-05,ses-04,26,vaso,-0.7052055637065902,2.0,525
sub-05,ses-04,27,vaso,-0.9976282291063843,2.0,525
sub-05,ses-04,28,vaso,-1.315852894394376,2.0,525
sub-05,ses-04,29,vaso,-1.7544868924940449,2.0,525
sub-05,ses-04,0,bold,0.25367461392586943,2.0,0.0
sub-05,ses-04,1,bold,0.5964222194435598,2.0,0.0
sub-05,ses-04,2,bold,0.9713724186169337,2.0,0.0
sub-05,ses-04,3,bold,1.277997114729601,2.0,0.0
sub-05,ses-04,4,bold,1.4600117745224628,2.0,0.0
sub-05,ses-04,5,bold,1.477093150287656,2.0,0.0
sub-05,ses-04,6,bold,1.2371138219145594,2.0,0.0
sub-05,ses-04,7,bold,0.859923442312982,2.0,0.0
sub-05,ses-04,8,bold,0.41160733411540473,2.0,0.0
sub-05,ses-04,9,bold,-0.028868142583404754,2.0,0.0
sub-05,ses-04,10,bold,-0.3531342595682663,2.0,0.0
sub-05,ses-04,11,bold,-0.5679115581238903,2.0,0.0
sub-05,ses-04,12,bold,-0.6670395420726227,2.0,0.0
sub-05,ses-04,13,bold,-0.6524783692892,2.0,0.0
sub-05,ses-04,14,bold,-0.5351489193611614,2.0,0.0
sub-05,ses-04,15,bold,-0.36181495872763536,2.0,0.0
sub-05,ses-04,16,bold,-0.1926813363970048,2.0,0.0
sub-05,ses-04,17,bold,-0.06023066857848702,2.0,0.0
sub-05,ses-04,18,bold,-0.05295008218676456,2.0,0.0
sub-05,ses-04,19,bold,-0.07927220221835007,2.0,0.0
sub-05,ses-04,20,bold,-0.10559432224994669,2.0,0.0
sub-05,ses-04,21,bold,-0.08879296903828715,2.0,0.0
sub-05,ses-04,22,bold,0.07502022477530179,2.0,0.0
sub-05,ses-04,23,bold,0.26291535819229495,2.0,0.0
sub-05,ses-04,24,bold,0.43960958946815953,2.0,0.0
sub-05,ses-04,25,bold,0.5507785432185885,2.0,0.0
sub-05,ses-04,26,bold,0.49561410017366914,2.0,0.0
sub-05,ses-04,27,bold,0.3704440187468627,2.0,0.0
sub-05,ses-04,28,bold,0.2080309377008982,2.0,0.0
sub-05,ses-04,29,bold,0.05541864602838231,2.0,0.0
sub-05,ses-04,0,bold,-0.09831373585822423,2.0,575
sub-05,ses-04,1,bold,0.24891423051591755,2.0,575
sub-05,ses-04,2,bold,0.607903144138211,2.0,575
sub-05,ses-04,3,bold,0.956811245833511,2.0,575
sub-05,ses-04,4,bold,1.2107917018829628,2.0,575
sub-05,ses-04,5,bold,1.314120024134624,2.0,575
sub-05,ses-04,6,bold,1.225912919773453,2.0,575
sub-05,ses-04,7,bold,0.851242743153624,2.0,575
sub-05,ses-04,8,bold,0.36400350001573045,2.0,575
sub-05,ses-04,9,bold,-0.14423743463672922,2.0,575
sub-05,ses-04,10,bold,-0.5782723926044064,2.0,575
sub-05,ses-04,11,bold,-0.7460059021673904,2.0,575
sub-05,ses-04,12,bold,-0.781848789018913,2.0,575
sub-05,ses-04,13,bold,-0.7362051127939195,2.0,575
sub-05,ses-04,14,bold,-0.661159068448558,2.0,575
sub-05,ses-04,15,bold,-0.6914015042295163,2.0,575
sub-05,ses-04,16,bold,-0.7460059021673904,2.0,575
sub-05,ses-04,17,bold,-0.824972262262158,2.0,575
sub-05,ses-04,18,bold,-0.8972180810722596,2.0,575
sub-05,ses-04,19,bold,-0.9249403138714918,2.0,575
sub-05,ses-04,20,bold,-0.919899907907995,2.0,575
sub-05,ses-04,21,bold,-0.8904975397876047,2.0,575
sub-05,ses-04,22,bold,-0.8302926907791885,2.0,575
sub-05,ses-04,23,bold,-0.7443257668462322,2.0,575
sub-05,ses-04,24,bold,-0.663959293983829,2.0,575
sub-05,ses-04,25,bold,-0.6073947381712741,2.0,575
sub-05,ses-04,26,bold,-0.5886332270849337,2.0,575
sub-05,ses-04,27,bold,-0.6283964296858402,2.0,575
sub-05,ses-04,28,bold,-0.7070827672270741,2.0,575
sub-05,ses-04,29,bold,-0.8056507060687612,2.0,575
sub-05,ses-04,0,bold,0.10274245757453393,2.0,705
sub-05,ses-04,1,bold,0.7731164507194466,2.0,705
sub-05,ses-04,2,bold,1.3706845799472012,2.0,705
sub-05,ses-04,3,bold,1.7884782298102753,2.0,705
sub-05,ses-04,4,bold,1.789598320024366,2.0,705
sub-05,ses-04,5,bold,1.546258721008953,2.0,705
sub-05,ses-04,6,bold,1.1351856124305337,2.0,705
sub-05,ses-04,7,bold,0.6499065271673432,2.0,705
sub-05,ses-04,8,bold,0.2693558769234272,2.0,705
sub-05,ses-04,9,bold,-0.05743044304320488,2.0,705
sub-05,ses-04,10,bold,-0.31673132760968725,2.0,705
sub-05,ses-04,11,bold,-0.5107869572042678,2.0,705
sub-05,ses-04,12,bold,-0.6684396548402693,2.0,705
sub-05,ses-04,13,bold,-0.7490861502561952,2.0,705
sub-05,ses-04,14,bold,-0.7572068043085078,2.0,705
sub-05,ses-04,15,bold,-0.6802006020884321,2.0,705
sub-05,ses-04,16,bold,-0.5102269120972114,2.0,705
sub-05,ses-04,17,bold,-0.31589125994911926,2.0,705
sub-05,ses-04,18,bold,-0.14703766017201136,2.0,705
sub-05,ses-04,19,bold,-0.04454940558094034,2.0,705
sub-05,ses-04,20,bold,-0.07227163838016137,2.0,705
